,time,Worsleybreen,Austfonna basin-8,Austfonna basin-7,Austfonna basin-6 (21105),Austfonna basin-6 (21106),Hartogbukta,Storisstraumen,Klerckbukta,Kervelbukta,Braasvellbreen,Palanderbreen,Ericabreen,Palanderisen,Etonbreen,Fonndalsbreen,Duvebreen,Schweigaardbreen,Nilsenbreen,Leighbreen
13,2017-11-21 00:00:00+00:00,-0.2607191716355836,-0.07406209563551076,-0.2890548630731303,-0.1596423094702812,-0.03712935618246992,0.1238581345266237,-5.396044292559768,1.0165560506683284,0.05272837741639811,-0.34980892579314016,-0.07750916388854921,-0.24298305367174855,0.1626708620434513,-0.38260702319595735,-0.5954931824485789,-0.6899370554669134,-2.8715906877751345,-1.240394296463823,-0.4098054322976308
14,2017-12-21 00:00:00+00:00,0.6049700964798663,0.6315465779952142,0.7521121468554651,0.47831221321701217,0.40847550681043876,-0.16863005796738773,1.7065876508867812,0.9254546959361026,-0.5322213434903238,-0.08172904826197626,-0.3614562990980643,0.03149999378735849,0.6725923736587378,0.15828220731282225,0.11958951112856221,-0.34115833474709734,0.28166865714007316,-0.04932317909039537,0.36613979491815246
15,2018-01-20 00:00:00+00:00,-0.23733938133122204,-0.01835453156460457,0.8535952540663525,0.16680403975985997,0.7810231780338963,0.4882660697696887,4.804677383991531,0.4620303121441019,-0.008977153189898014,-0.07385223850302661,1.2735417189516312,0.38799443630357366,0.4942527471309273,0.8053845021291743,0.2563076927858044,-0.025873557397506488,0.5078211564080951,0.5117229889995879,0.21241032721247918
16,2018-02-19 00:00:00+00:00,0.1424211239337481,0.33359197353726006,0.9460171049052538,0.30638635839747635,0.4166048565388178,-0.4558426128582369,-1.7817987682809784,-0.0476814815929214,0.09449125156426419,0.5981894240968032,-0.22128432566949094,-0.29670049733792514,0.6438390707029135,0.42111415435032995,0.42905640961572605,0.40119184743904607,1.1171815099995765,-0.12025765933043457,0.5815883712659156
17,2018-03-21 00:00:00+00:00,-0.2686972785878872,0.15753500555595004,0.8171739694709094,0.5221412892718393,1.1231602311555116,1.5796862357624661,2.7323093174031436,-0.6147080051372702,-0.1841164719683116,-0.7466615626238835,1.3080354721384295,0.20367841695133754,0.5649731026103361,0.46747899742745164,-0.018962524683928967,0.5021955521465613,2.377489923798552,0.6918129028110095,0.8570630202122143
18,2018-04-20 00:00:00+00:00,0.2712059126534653,0.28944611620822785,1.0221823963673027,-0.030099824337805565,0.03151890717708852,-1.0293776076200962,3.5016240934630285,0.43521757547710455,0.35394956600780836,0.47926753456621213,-0.6840412417166111,-0.10672599300457929,0.11524724725814695,-1.7484019439280127,-0.41862711481175824,0.41367631698465634,-0.4338289938168919,-0.13374892096499194,0.2683242914320505
19,2018-05-20 00:00:00+00:00,0.006341001889297133,-0.2237680471891634,0.1469772690650113,0.3249329026132029,0.4091036425528511,0.25014354314766296,-0.2746939627678824,0.4398204384631214,-0.5862838214449299,-0.6112023730015926,0.08105433525769554,0.4304798189429045,-1.250848109018847,-1.1683259984791325,0.11686260543119102,0.5028224864145544,1.531849646492773,0.37738805353891014,0.5523259066682752
20,2018-06-19 00:00:00+00:00,0.1429933065439945,-0.12042924198811483,-0.5244017095692115,-0.45251265420577036,0.22870464081908462,0.25869639915988624,2.368459816364686,-1.712357391818539,-0.08578988546322085,0.2994706720929691,-0.4417541791710634,-0.09361186184078138,-0.34869093951335906,-0.44262015844906594,0.13375647047301814,0.09187100195119162,0.09143822982555534,-0.1442956053660292,-0.4476450471247297
21,2018-07-19 00:00:00+00:00,0.005316809157495058,-0.186895566890165,-0.13005769998526645,-0.09555271856845816,-0.35786404490223445,-0.24752545890569355,1.9489976339351012,-0.3432641257222666,1.1779479426906991,-0.9039998990981278,0.13656667354183247,-0.6400844726294724,-0.32534679262144006,-0.15569311783857745,-0.16863076648767858,-0.26556476995952083,-0.431163072987047,-0.2646504769458737,-1.005988697736642
22,2018-08-21 00:00:00+00:00,-0.22199930797883902,-0.8868465852013324,-1.3647850837298252,-1.2356126116323027,-1.9913188400221484,-2.1788860122286438,-13.723460077693304,-2.094516938542488,-1.49811284687518,-0.7903610364790206,-0.806811864442427,-0.34551326448087705,-1.1869702712042016,-0.8279898041269228,-0.564593462818003,-1.7033633325908737,-4.35397411383563,-1.0288490089121944,-2.856170061592122
23,2018-09-20 00:00:00+00:00,0.3695102294076033,-0.7485882715905339,-2.0457120026943643,-2.3981610113765868,-2.7983941866706137,-2.2898104964554307,-15.399095708507469,-3.0653643280752063,-1.5102975850805975,-0.9607305707432238,-1.315690648439286,0.3947606867517161,0.3730185153958349,-1.1029661931789458,0.20483111015585156,-2.651548153116583,-5.9185265016195805,-0.6967216724682864,-2.582653909768451
24,2018-10-17 00:00:00+00:00,0.17588922872265184,-0.08570255313184418,-0.8790069953528417,-1.4593910768952514,-1.6805176781665365,-0.865241570668168,-7.763019437228732,-1.9944409233778393,-1.2262382848106612,-2.0929630894748166,-0.17055867494846041,-0.12986206497854574,-0.910588244011156,-0.9493564045175342,-0.9621742789867921,-1.887391321557472,-0.9973979459539367,-1.2746722271052617,-1.9939139410173834
25,2018-11-16 00:00:00+00:00,-0.4725207501952396,0.09071353057724302,0.2898085529757803,-0.4875238270123706,-1.2504850507584453,-0.6161823539288351,-5.0697154715879025,-1.5382841786901023,-1.5701528831592455,-1.147480307403321,-0.007126622991248236,0.05558286163957996,-0.12295520525496426,-0.7220314162940513,-0.86734169926418,-0.40520920062040405,-1.5897931342940665,-1.1922046359149368,-1.3147369904637158
26,2018-12-19 00:00:00+00:00,0.6423168742569965,0.019127190527886223,1.3560493999807783,0.2578008989324099,0.8538136972853485,0.03665246485555737,1.9975286427955241,-0.7002808179515498,-0.9418477408305197,-0.7367349930795489,0.07265223145191223,-0.35916300293025416,0.20454659319480709,-0.13133960257953034,0.44328119620915457,-0.22990864898298882,0.9122924066026137,0.44640628241570834,0.15257041040670408
27,2019-01-21 00:00:00+00:00,-0.076838853174678,0.7810435889231664,1.1238043642262239,0.5176671937017402,0.3572978643248896,0.6082633740559409,3.474575211133408,-0.3472977144149187,0.14789332309116207,0.15012663864204046,0.303663817899283,0.31170783056708795,0.4909226594374398,0.31792132496229986,0.6576790337883477,1.3196032646473836,2.055750961683704,0.6290884445746487,1.2278746625711898
28,2019-02-20 00:00:00+00:00,-0.23042108975494005,0.41110239264110704,2.068244504984778,0.5125326304483903,1.4661498753745472,0.7137421470897951,6.3946089202576974,-0.12062083302147804,0.15425408895961626,-0.26811656605520345,0.1472600804534669,-0.029851630289985675,0.1887811758195144,0.13224479744753448,0.3133734988640161,0.8447958971707424,1.6629072928663975,0.7426635321296456,1.0581579576050486
29,2019-03-22 00:00:00+00:00,-0.1069751847858507,0.07148031058581707,1.6189077146367334,0.7882302534165149,0.8054240744425623,0.3458776448139141,5.4976811930673675,0.10163071506758957,0.32896899674255703,0.05588813541169839,0.9343391899820777,0.1488741521983798,1.3814609081396092,0.19279974959865778,0.9105560490563522,0.8792164542742212,1.900688059567172,0.3951728768260904,0.9363681453383109
30,2019-04-24 00:00:00+00:00,0.08876324928681772,0.27798348229412545,1.2599502489809575,0.23874954321084138,0.7135644217184155,0.262796032410469,5.171449840538928,0.12038223940512544,-0.08037481829353962,0.12346504450324362,0.43790135038401484,-0.10446905098966729,0.31000445083693484,0.1863007733094543,0.11032856829772794,0.706930440010283,2.0929089075383343,0.5318795114974397,0.913178359467307
31,2019-05-24 00:00:00+00:00,0.2598576734966755,-0.05409451888740793,1.0714454907655788,0.17610944813655202,1.0177596703146994,0.7803058512419225,4.162572802703997,-0.5251971764661477,0.038375190285369294,0.020606602225865397,-0.6219277631876324,-0.13030366800062734,-1.2085218259925414,-0.11108651298788456,-0.44433478736582505,0.7726647147579407,0.9379646590235011,0.27205957598914043,0.9075231636592406
32,2019-06-23 00:00:00+00:00,0.4579170247266803,1.367167869374141,1.0032610207202672,0.2541436323750669,0.3111842400491009,0.13995512129901497,4.397795347216816,0.1157514681082687,0.5827625571742067,-0.022436444844441322,0.5903149807207271,0.2636689213682156,0.3662584683242073,0.024077804510544445,0.0942337345634314,0.1436735379557861,0.6087901069320236,0.1641671136132996,0.5582130757507636
33,2019-07-23 00:00:00+00:00,-1.3783696081880417,-0.027833749948871944,1.4766844238309045,0.38823978570203616,1.0495419170617126,0.5102743280967778,6.5435890741532035,-0.32869114946782296,2.254987174725983,0.024750367427704183,-0.8989684993576227,-0.6828318586102373,-0.22075086651016548,-0.15964254782784823,0.28681434866923194,0.60400023008273,1.7541970143440346,1.0621230479640806,0.0926827428269106
34,2019-08-22 00:00:00+00:00,0.13845328050132444,-1.409266664254059,0.9358146478378847,0.4631058837550543,0.4691514425976252,0.11676356480891818,5.310007939795065,0.3159207133349319,0.2999017309740997,0.0693702337297582,0.2865622116984653,-0.11721591131961222,0.043009728371141226,-0.4537809854365841,-0.14797020953746126,0.480668142195677,0.4249762328791595,0.13896809640636806,0.8537682564464293
35,2019-09-21 00:00:00+00:00,0.4196294818779714,0.3336857335133825,0.5770330007971191,0.39491458013589664,0.3212695126267018,0.47346341487334237,4.419344681329373,0.25379071449492546,0.6007060282671642,-0.04999423416863653,-0.40634124528548204,0.43127035883488074,-0.039561580034858275,-0.01231860321011906,0.6807008128314265,0.1284381172842884,0.9468705802010478,0.3195123794691159,0.3579262297010582
36,2019-10-18 00:00:00+00:00,0.2100333551537249,0.40931013416082274,0.6869404111076011,0.28040001569292733,0.22456011334487652,0.03489538917784379,2.755971442860324,0.06590974897102901,0.16796647791917732,-0.02618428646088251,0.30843383959286413,-0.09450119253906526,0.18327921998098587,-0.48668265610870975,0.9763322133690652,-0.1210808241520777,-2.3291531805825634,0.4019636882317669,0.11725356088227837
37,2019-11-17 00:00:00+00:00,-0.4420135254717481,0.42873824009347067,0.7100552837868302,-0.7357285527990879,0.06648994587383368,0.49121140405241553,-3.5985780021718754,0.17938979340343053,0.13911296886429855,0.3643844588489335,-0.060112059299227055,0.043706720394854105,0.17751123780675693,-0.43753460699370267,-0.08011114382510419,-0.32159698603431064,-1.5314582909101264,-0.6539840984335699,0.0487863146644475
38,2019-12-20 00:00:00+00:00,0.015067968173460579,-0.00555820358640429,0.8955247314896311,0.43422155882469693,0.5045458632744242,0.4027975112021652,1.2942539201353065,-0.05503253176506936,0.19826159754771502,-0.0029184193427564072,1.0861480783359263,0.2280422007590691,0.4681746587527667,0.3768848173957577,0.009371928776912328,-0.32858035447023076,-0.8227043877598121,0.3922967135798634,0.16338434984161915
39,2020-01-22 00:00:00+00:00,0.20947373445968362,0.11199257323022256,1.4304562109000192,0.8288991195504494,0.3893364768708211,-0.061897795530925226,2.5949514314143007,-0.06149883739394413,-0.31416649246659756,-0.22321692759731854,-0.020828904140654747,-0.02525974783267205,0.03877924244156649,-0.013795860188881619,0.8640163477651991,0.02021139426798456,0.6248166221914505,0.5080786261319145,0.17716017290323366
40,2020-02-21 00:00:00+00:00,-0.13092574875110521,0.4942853113608103,1.6847751347455648,0.286426348232495,0.3032230042771358,0.4280197977395901,2.6242565711909975,0.31710599537336354,0.4362028147071298,0.04688887827578587,-0.022123688863821146,-0.21490189097173465,0.38755719392728616,0.056329547030865915,-0.709123058198617,0.5942444641746525,3.0770433706617126,0.43773795794305864,0.8860726100174061
41,2020-03-22 00:00:00+00:00,-0.2490750926589848,0.23902865296418813,0.781374338660866,0.16454517244377692,0.26812872347287453,0.33125341960116633,3.5471276651744232,-0.17826094114090935,-0.4211177216369681,0.22204014520955956,0.5563842912728011,0.3189605040193061,0.4253194445604022,0.0626982872872086,0.2620762013390091,0.13053998549519222,1.310824311626361,0.04398835322887454,0.9093921855931292
42,2020-04-21 00:00:00+00:00,0.42721844991308283,-0.3799581042880129,1.0348524215057402,0.008993864164725396,0.3465991229036672,0.1461699076731699,2.6681429830063403,-0.09187980212710457,0.17533406264598037,0.23178886001045668,-0.047821971491082284,-0.10421772283170315,0.23909770917648615,0.11394292546708457,-0.8214714302314261,0.5684920211842186,1.9132668697325275,0.13663383528170644,0.7069195564320668
43,2020-05-21 00:00:00+00:00,1.1227994436351798,0.5118456402572187,1.0984774876612131,0.8117555935137037,0.7246009063330914,1.1326838358917066,3.733669969243786,0.5820855459560922,-0.13770865148353426,0.012143856783341107,-1.410900086334756,0.08100455422460383,-0.4982196392752473,-0.0426639247528305,-0.46312819908705855,0.7745693818719416,0.3984033156510681,-0.016441438321627384,-0.1957993052803707
44,2020-06-20 00:00:00+00:00,-0.6516826775106126,-0.2621325778537994,-0.0807453883940911,0.06653215360212204,1.004971988101359,-0.40648247527184417,1.166373996300363,0.3036081833675574,0.09826329582667431,-0.5176567831578002,0.7900134227990748,-0.8632529557162296,0.643657141456394,0.11572820403151697,-0.9316657144296311,0.6820084280414412,-0.33738677389772015,0.739383229815949,0.2951437452781703
45,2020-07-20 00:00:00+00:00,0.28669749139796413,0.021467180018095187,0.8467285869042885,-0.08150465650723403,-0.4568847766314516,-0.05058904309529037,1.402832763764428,-1.1766258049897116,1.4050733619299163,0.5540349566648423,0.14593689052250924,0.6609246785762966,-0.4759133845355569,-0.06884528959703456,0.7152897631718008,-0.08545989307055554,1.2567085641342113,0.19100417700294786,0.24213618100630355
46,2020-08-19 00:00:00+00:00,-0.48531858860341404,-0.45747996633544463,-2.5652559219860382,-1.3979405267627423,-2.149826600181524,-1.2619368411231497,-5.9313562210678805,-0.063861117685954,-0.004935137419002688,-1.1221778485300036,-0.09923235665537508,0.28075354687527965,-0.07992243128795758,-0.12396018975253793,-0.37717467054767145,-0.7899902681905242,-0.9754352593904225,-1.4222284569687524,-2.149342671577305
47,2020-09-18 00:00:00+00:00,-0.5673196881876826,-0.36404709315679573,-0.30844553840576,-0.03514100927048599,-0.959585911880382,-0.54936346374301,-10.563351221173662,-1.2005631202170097,-1.8406161309868845,-0.31316287564207135,-0.010086683416472331,0.3805153256129433,0.08619654298786021,-0.2611884252081753,0.07495830793410806,-0.4258605954512973,-2.228594630369981,-0.7351723722365967,-1.9107034258924387
48,2020-10-18 00:00:00+00:00,0.20840023765721943,-0.31733949149152507,-0.8894273010744842,-0.8770478791021846,-1.431473852171124,-0.8267612616752521,-10.92262427145105,-1.0254482304494068,-1.607509388729305,-1.2238526162913428,0.0620805142483232,0.25610942829603917,0.16676187279726068,0.07945411114281341,0.07699362890285633,-0.04508941071060826,-1.5642703410607797,-0.05208562545936403,-1.08931473470787
49,2020-11-17 00:00:00+00:00,0.3221122959903248,-0.47245518528714375,-0.744581167878915,-0.9586866516791358,-1.4843796196989336,-0.8330844019424618,-8.725176307981695,-0.778161518053625,-1.8626301216897796,-0.7079801343789376,-0.48259158106848,-0.5212592703564838,-0.12856450686099183,-0.4543841665781791,0.07571845702884884,-0.916936791635301,-2.7165828134534253,-0.6358945455750343,-1.3501481935323112
50,2020-12-20 00:00:00+00:00,0.022060149465196497,0.25713530562031117,1.1930048335576766,0.009495991392378495,-0.27331040000792833,-0.2378741721860058,-0.9436018124881274,-0.2633913681913876,-0.3032196226870103,-0.3933936173549701,0.7440319998449652,-0.4641768555157475,0.1809118581564517,-0.05157486054808371,0.031465332092857005,-0.24612023937361605,-0.44125534675291234,-0.13128486007127857,-0.2586773874467995
51,2021-01-22 00:00:00+00:00,-0.22230240477639743,0.3215834845333256,1.3206056031690638,0.09538496146968252,0.5981471214160178,-0.13593764534643257,1.6147414351025375,-0.258728672650779,-0.11746693645246649,0.1549336724093972,0.2842523353959675,0.562252125970222,0.7617087869658868,0.5309254677600271,0.4587340356058064,-0.06253896182391372,0.5479141185867881,0.566971111488467,1.074686446943633
52,2021-02-18 00:00:00+00:00,-0.2489656435364371,0.4549993351613144,1.110625510498637,0.441426923554937,0.09419613628600203,0.7242953317702542,2.539680435033909,0.2024435538093036,0.32565889072860016,0.18430610805733202,-0.0025199216995998434,0.01956243442988347,0.5153613993666074,-0.0056821330599836906,-0.32916312954573307,0.6764016736790208,0.7070651577146534,0.27821525951281184,0.47624609345664143
53,2021-03-20 00:00:00+00:00,0.2265889410227938,0.027028331511178498,1.6827279418172836,0.2551622978686797,0.28479877824006633,0.5169775338255135,2.578881800754143,-0.08656221392955427,-0.4185231524451451,-0.29558754553278827,-0.10250073416528799,0.021708398354911854,0.4845680786781778,0.09721714466394692,-0.08619432538769742,-0.027345383518364127,1.736829359897316,0.6655505827250134,0.9790407300978878
54,2021-04-22 00:00:00+00:00,0.038045960205852075,0.1400137560169503,1.0684958298217013,-0.12099336723434706,0.12963678654064414,-0.1740028425988521,3.614163591065862,-0.1843910237745561,0.4040977105878183,0.33777353267657984,0.6663388551923524,0.0131352091057078,-0.06598289470416617,0.27082169709128023,0.29750045244457907,1.0359473830667032,1.0615895797178925,-0.2877584812191826,0.4529357732651262
55,2021-05-22 00:00:00+00:00,0.12796450810226745,0.3164934457663355,1.495482994503953,0.07264627453162295,0.4434972485091516,0.19475945626676433,3.364444039490401,-0.0036517965588733757,-0.25833438034217454,0.04444155204792339,-0.6873743228990956,0.513882421086086,0.36214163652485903,-0.6211696805010695,0.2663877235488386,0.6303302390968338,0.5454440620541696,0.6098773903712633,0.8457404141421913
56,2021-06-21 00:00:00+00:00,-0.7790080743434336,-0.6755958983435294,0.08942042528349428,-0.22311912073952997,-0.044173409478438,0.138533111944395,1.7452895902649375,-0.298410124914737,-0.16622329694692412,-0.2266219676868572,-0.16452139613146277,-0.06737055538466516,-0.7970052176351584,-0.13978724614035853,-0.44322310990665054,0.5424918756617528,1.711860730986176,-0.21428039352087963,0.10337231597648264
57,2021-07-21 00:00:00+00:00,0.631801201551193,0.3874957421345641,0.8647799903675017,0.2534249717801513,0.03261482610122325,0.336401232249269,2.89120324574733,-0.609173699413152,0.4199642782281483,-0.7993474500077947,-0.16317810886233933,-0.6775844944274071,-0.5846573977918859,-0.4232645279762201,0.28095175428647867,0.00016067777632975313,0.24924843286719972,0.18942924231775432,-0.0741412280351245
58,2021-08-20 00:00:00+00:00,0.09490477676331714,0.19202152995034677,0.7838400794812069,0.20653644319895045,0.07001982735092561,0.08819106357906124,3.2877593199236412,-0.301997142323307,0.45063967959400436,-0.16931467395881425,-0.3855828922610094,0.16160810897866107,-0.3947703237984558,-0.5919312948682194,0.291421426914979,0.3686706669405791,1.3107981333935006,0.3629130715739326,0.6530981859040813
